transaction_row_id,transaction_id,customer_id,project_id,unit_id,demand_amount,collected_amount,outstanding_amount,discount_amount,refund_amount,payment_delay_days,payment_gap_days,demand_date,payment_date,risk_score,risk_severity,recommended_action,violations_count,violations,anomaly_details,fraud_label,auditor_comments,reviewed_at,uploaded_at,ml_probability,rule_violation_score,z_score_max,iqr_anomaly_score,isolation_forest_score,amount_mismatch_score,delay_risk_score,discount_risk_score,refund_risk_score,final_risk_score,risk_level,detected_anomaly,anomaly_reason
512276,TXN001027,CUST6098,PROJ-1001,C-1806,479000.0,479000.0,0.0,0.0,0.0,1,1.0,2025-04-19,2025-04-20,100,CRITICAL,CRITICAL COMPLIANCE THREAT (Score 100)! Multiple statistical and machine learning engines have flagged this transaction. Assign a senior forensic auditor immediately to review documentation.; [RV-08] - Sequential gap in transaction IDs detected. Audit database for missing or deleted invoice records.; [RV-31] - Verify holiday/weekend billing authorization. Ensure invoice generation complies with bank operating hours.; [RV-32] - Verify holiday/weekend collection voucher. Confirm bank clearings and check deposit timestamps.; [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,3,"[{'rule_id': 'RV-08', 'description': 'transaction_id sequential gap > 1000'}, {'rule_id': 'RV-31', 'description': 'demand_date falls on weekend or public holiday'}, {'rule_id': 'RV-32', 'description': 'payment_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': True, 'groupwise_anomalies_count': 1, 'groupwise_anomalies': [{'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 3 different real-estate projects.'}], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0415, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9794181210598932,75,1.1083,0,-0.0415,0.0,5,0,0,100,CRITICAL,True,[RV-08] transaction_id sequential gap > 1000; [RV-31] demand_date falls on weekend or public holiday; [RV-32] payment_date falls on weekend or public holiday; [High Credit / Speculation Exposure] Customer is linked to 3 different real-estate projects.; [ML Outlier] Abnormal combination of financial and temporal behavior
513082,TXN001028,CUST3990,PROJ-1002,A-0606,2314000.0,765000.0,1549000.0,0.0,0.0,6,6.0,2025-01-18,2025-01-24,100,CRITICAL,CRITICAL COMPLIANCE THREAT (Score 100)! Multiple statistical and machine learning engines have flagged this transaction. Assign a senior forensic auditor immediately to review documentation.; [RV-31] - Verify holiday/weekend billing authorization. Ensure invoice generation complies with bank operating hours.; [SOP-Z-OUTSTANDING_AMOUNT] - Audit massive outstanding balance mismatch. Reconcile ledger manual entries.; [SOP-IQR-OUTLIER] - Statistical IQR Bounds Outlier: outstanding_amount (IQR=403250.00); [SOP-GW-BURST] - Reconcile automated invoicing triggers. Check sequential timestamps for billing loop glitches.; [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,1,"[{'rule_id': 'RV-31', 'description': 'demand_date falls on weekend or public holiday'}]","{'zscore_flagged': True, 'zscore_reason': 'outstanding_amount (Z=3.07)', 'iqr_flagged': True, 'iqr_reason': 'outstanding_amount (IQR=403250.00)', 'groupwise_flagged': True, 'groupwise_anomalies_count': 2, 'groupwise_anomalies': [{'case': 'Demand Outlier Flag', 'reason': 'Demand (2,314,000) exceeds local fence (2,177,000)'}, {'case': 'Bulk System Glitch Flag', 'reason': 'System daily demand volume (7 invoices) exceeds upper global threshold (6.0).'}], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0545, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9484387385346772,25,3.0666,20,-0.0545,0.0,30,0,0,100,CRITICAL,True,"[RV-31] demand_date falls on weekend or public holiday; [Z-Score Outlier] outstanding_amount (Z=3.07); [IQR Outlier] outstanding_amount (IQR=403250.00); [Demand Outlier Flag] Demand (2,314,000) exceeds local fence (2,177,000); [Bulk System Glitch Flag] System daily demand volume (7 invoices) exceeds upper global threshold (6.0).; [ML Outlier] Abnormal combination of financial and temporal behavior"
512622,TXN001029,CUST6042,PROJ-1004,B-2412,926000.0,892000.0,0.0,34000.0,0.0,6,6.0,2024-11-19,2024-11-25,60,HIGH,HIGH RISK WATCHLIST. Multiple rule violations and outlier flags detected. Conduct a standard forensic ledger audit and require management sign-off before archiving.; [SOP-IQR-OUTLIER] - Statistical IQR Bounds Outlier: discount_amount (IQR=1.00),0,[],"{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': True, 'iqr_reason': 'discount_amount (IQR=1.00)', 'groupwise_flagged': True, 'groupwise_anomalies_count': 1, 'groupwise_anomalies': [{'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 2 different real-estate projects.'}], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.987470118321341,0,0.6348,20,0.0,0.0,30,3,0,60,HIGH,True,[IQR Outlier] discount_amount (IQR=1.00); [High Credit / Speculation Exposure] Customer is linked to 2 different real-estate projects.
512532,TXN001030,CUST5469,PROJ-1004,B-0605,1531000.0,1531000.0,0.0,0.0,0.0,5,5.0,2025-01-07,2025-01-12,60,HIGH,HIGH RISK WATCHLIST. Multiple rule violations and outlier flags detected. Conduct a standard forensic ledger audit and require management sign-off before archiving.; [RV-32] - Verify holiday/weekend collection voucher. Confirm bank clearings and check deposit timestamps.; [SOP-GW-BURST] - Reconcile automated invoicing triggers. Check sequential timestamps for billing loop glitches.; [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,1,"[{'rule_id': 'RV-32', 'description': 'payment_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': True, 'groupwise_anomalies_count': 1, 'groupwise_anomalies': [{'case': 'Bulk System Glitch Flag', 'reason': 'System daily demand volume (9 invoices) exceeds upper global threshold (6.0).'}], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0271, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9534887419673442,25,1.2969,0,-0.0271,0.0,25,0,0,60,HIGH,True,[RV-32] payment_date falls on weekend or public holiday; [Bulk System Glitch Flag] System daily demand volume (9 invoices) exceeds upper global threshold (6.0).; [ML Outlier] Abnormal combination of financial and temporal behavior
513943,TXN001031,CUST3793,PROJ-1008,A-2710,663000.0,271000.0,392000.0,0.0,0.0,15,15.0,2025-11-29,2025-12-14,100,CRITICAL,CRITICAL COMPLIANCE THREAT (Score 100)! Multiple statistical and machine learning engines have flagged this transaction. Assign a senior forensic auditor immediately to review documentation.; [RV-31] - Verify holiday/weekend billing authorization. Ensure invoice generation complies with bank operating hours.; [RV-32] - Verify holiday/weekend collection voucher. Confirm bank clearings and check deposit timestamps.; [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,2,"[{'rule_id': 'RV-31', 'description': 'demand_date falls on weekend or public holiday'}, {'rule_id': 'RV-32', 'description': 'payment_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': True, 'groupwise_anomalies_count': 1, 'groupwise_anomalies': [{'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 3 different real-estate projects.'}], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0062, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.6643096167685687,50,0.9154,0,-0.0062,0.0,75,0,0,100,CRITICAL,True,[RV-31] demand_date falls on weekend or public holiday; [RV-32] payment_date falls on weekend or public holiday; [High Credit / Speculation Exposure] Customer is linked to 3 different real-estate projects.; [ML Outlier] Abnormal combination of financial and temporal behavior
513258,TXN001032,CUST6606,PROJ-1004,E-1812,895000.0,895000.0,0.0,0.0,0.0,0,0.0,2024-09-24,2024-09-24,65,HIGH,HIGH RISK WATCHLIST. Multiple rule violations and outlier flags detected. Conduct a standard forensic ledger audit and require management sign-off before archiving.; [RV-08] - Sequential gap in transaction IDs detected. Audit database for missing or deleted invoice records.; [SOP-GW-BURST] - Reconcile automated invoicing triggers. Check sequential timestamps for billing loop glitches.,1,"[{'rule_id': 'RV-08', 'description': 'transaction_id sequential gap > 1000'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': True, 'groupwise_anomalies_count': 2, 'groupwise_anomalies': [{'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 2 different real-estate projects.'}, {'case': 'Bulk System Glitch Flag', 'reason': 'System daily collection volume (7 payments) exceeds upper global threshold (6.0).'}], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9816357782060056,25,0.5962,0,0.0,0.0,0,0,0,65,HIGH,True,[RV-08] transaction_id sequential gap > 1000; [High Credit / Speculation Exposure] Customer is linked to 2 different real-estate projects.; [Bulk System Glitch Flag] System daily collection volume (7 payments) exceeds upper global threshold (6.0).
512747,TXN001033,CUST9471,PROJ-1002,B-1603,1115000.0,826000.0,289000.0,0.0,0.0,12,12.0,2024-11-26,2024-12-08,25,MEDIUM,"Medium Policy Variance. Minor transaction delays, distribution shifts, or isolated statistical anomalies. Flag for validation check during routine quarterly financial closing procedures.; [RV-32] - Verify holiday/weekend collection voucher. Confirm bank clearings and check deposit timestamps.",1,"[{'rule_id': 'RV-32', 'description': 'payment_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': False, 'groupwise_anomalies_count': 0, 'groupwise_anomalies': [], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.7330182976041714,25,0.1617,0,0.0,0.0,60,0,0,25,MEDIUM,True,[RV-32] payment_date falls on weekend or public holiday
512904,TXN001034,CUST1129,PROJ-1006,B-1408,1153000.0,0.0,1153000.0,0.0,0.0,5,,2024-11-09,,100,CRITICAL,CRITICAL COMPLIANCE THREAT (Score 100)! Multiple statistical and machine learning engines have flagged this transaction. Assign a senior forensic auditor immediately to review documentation.; [RV-08] - Sequential gap in transaction IDs detected. Audit database for missing or deleted invoice records.; [RV-31] - Verify holiday/weekend billing authorization. Ensure invoice generation complies with bank operating hours.; [SOP-IQR-OUTLIER] - Statistical IQR Bounds Outlier: outstanding_amount (IQR=403250.00); [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,2,"[{'rule_id': 'RV-08', 'description': 'transaction_id sequential gap > 1000'}, {'rule_id': 'RV-31', 'description': 'demand_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': True, 'iqr_reason': 'outstanding_amount (IQR=403250.00)', 'groupwise_flagged': True, 'groupwise_anomalies_count': 2, 'groupwise_anomalies': [{'case': 'Demand Outlier Flag', 'reason': 'Demand (1,153,000) exceeds local fence (115,000)'}, {'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 3 different real-estate projects.'}], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0842, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9524248058241273,50,2.1303,20,-0.0842,0.0,25,0,0,100,CRITICAL,True,"[RV-08] transaction_id sequential gap > 1000; [RV-31] demand_date falls on weekend or public holiday; [IQR Outlier] outstanding_amount (IQR=403250.00); [Demand Outlier Flag] Demand (1,153,000) exceeds local fence (115,000); [High Credit / Speculation Exposure] Customer is linked to 3 different real-estate projects.; [ML Outlier] Abnormal combination of financial and temporal behavior"
514067,TXN001035,CUST9958,PROJ-1008,B-2501,1349000.0,861000.0,488000.0,0.0,0.0,16,16.0,2025-04-29,2025-05-15,0,LOW,Safe Ledger Entry. No material rule violations or anomalous outlier signatures detected. Approved for standard financial archiving.,0,[],"{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': False, 'groupwise_anomalies_count': 0, 'groupwise_anomalies': [], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.0469431568604875,0,0.5749,0,0.0,0.0,80,0,0,0,LOW,False,No anomalies detected
514298,TXN001036,CUST7114,PROJ-1005,E-1108,815000.0,0.0,777000.0,38000.0,0.0,3,,2025-06-03,,85,CRITICAL,CRITICAL COMPLIANCE THREAT (Score 85)! Multiple statistical and machine learning engines have flagged this transaction. Assign a senior forensic auditor immediately to review documentation.; [SOP-IQR-OUTLIER] - Statistical IQR Bounds Outlier: discount_amount (IQR=1.00); [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,0,[],"{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': True, 'iqr_reason': 'discount_amount (IQR=1.00)', 'groupwise_flagged': True, 'groupwise_anomalies_count': 1, 'groupwise_anomalies': [{'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 2 different real-estate projects.'}], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0423, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9427676004418556,0,1.3912,20,-0.0423,0.0,15,4,0,85,CRITICAL,True,[IQR Outlier] discount_amount (IQR=1.00); [High Credit / Speculation Exposure] Customer is linked to 2 different real-estate projects.; [ML Outlier] Abnormal combination of financial and temporal behavior
512326,TXN001037,CUST7977,PROJ-1007,C-1907,1060000.0,1047000.0,0.0,13000.0,0.0,26,26.0,2025-12-15,2026-01-10,45,MEDIUM,"Medium Policy Variance. Minor transaction delays, distribution shifts, or isolated statistical anomalies. Flag for validation check during routine quarterly financial closing procedures.; [RV-32] - Verify holiday/weekend collection voucher. Confirm bank clearings and check deposit timestamps.; [SOP-IQR-OUTLIER] - Statistical IQR Bounds Outlier: discount_amount (IQR=1.00)",1,"[{'rule_id': 'RV-32', 'description': 'payment_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': True, 'iqr_reason': 'discount_amount (IQR=1.00)', 'groupwise_flagged': False, 'groupwise_anomalies_count': 0, 'groupwise_anomalies': [], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.7136517104626976,25,0.9153,20,0.0,0.0,100,1,0,45,MEDIUM,True,[RV-32] payment_date falls on weekend or public holiday; [IQR Outlier] discount_amount (IQR=1.00)
512153,TXN001038,CUST3286,PROJ-1004,B-2206,347000.0,165000.0,182000.0,0.0,0.0,6,6.0,2024-06-18,2024-06-24,40,MEDIUM,"Medium Policy Variance. Minor transaction delays, distribution shifts, or isolated statistical anomalies. Flag for validation check during routine quarterly financial closing procedures.; [SOP-GW-BURST] - Reconcile automated invoicing triggers. Check sequential timestamps for billing loop glitches.",0,[],"{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': True, 'groupwise_anomalies_count': 2, 'groupwise_anomalies': [{'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 2 different real-estate projects.'}, {'case': 'Bulk System Glitch Flag', 'reason': 'System daily collection volume (7 payments) exceeds upper global threshold (6.0).'}], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.8376901414145272,0,1.3637,0,0.0,0.0,30,0,0,40,MEDIUM,True,[High Credit / Speculation Exposure] Customer is linked to 2 different real-estate projects.; [Bulk System Glitch Flag] System daily collection volume (7 payments) exceeds upper global threshold (6.0).
