transaction_id,customer_id,project_id,unit_id,demand_amount,collected_amount,outstanding_amount,discount_amount,refund_amount,payment_delay_days,demand_date,payment_date
TXN002421,CUST1999,PROJ-1003,A-1304,345000,345000,0,0,0,2,2025-10-16,2025-10-18
TXN001015,CUST5542,PROJ-1006,E-2208,776000,0,764000,12000,0,4,2025-09-21,
TXN001262,CUST3992,PROJ-1005,B-1111,2035000,1520000,515000,0,0,2,2024-04-13,2024-04-15
TXN000709,CUST9773,PROJ-1004,C-2603,1059000,794000,222000,43000,0,3,2025-05-15,2025-05-18
TXN001978,CUST9165,PROJ-1008,B-1706,1785000,0,1785000,0,0,7,2024-05-10,
TXN000543,CUST8412,PROJ-1002,D-0802,1026000,1026000,0,0,0,4,2025-01-02,2025-01-06
TXN002307,CUST5338,PROJ-1002,C-1205,1241000,1241000,0,0,0,5,2024-12-12,2024-12-17
TXN002383,CUST7776,PROJ-1007,C-3008,817000,810000,0,7000,0,11,2025-06-01,2025-06-12
TXN002101,CUST2909,PROJ-1003,E-2904,895000,711000,184000,0,0,6,2025-02-27,2025-03-05
TXN000320,CUST1785,PROJ-1001,A-2101,361000,361000,0,0,0,12,2025-04-30,2025-05-12
TXN002459,CUST4545,PROJ-1002,D-2712,1038000,382000,656000,0,0,25,2025-05-23,2025-06-17
TXN001556,CUST8883,PROJ-1007,D-1803,683000,661000,0,22000,0,24,2024-01-14,2024-02-07
TXN002171,CUST1341,PROJ-1005,E-2505,601000,601000,0,0,0,0,2025-10-14,2025-10-14
TXN001090,CUST7491,PROJ-1004,B-2803,2390000,1532000,743000,115000,0,3,2024-10-02,2024-10-05
TXN001720,CUST8445,PROJ-1002,A-2808,1527000,1476000,0,51000,0,9,2024-04-16,2024-04-25
TXN001679,CUST2102,PROJ-1003,C-0307,876000,841000,0,35000,0,0,2024-10-05,2024-10-05
TXN001333,CUST2028,PROJ-1007,D-2707,1138000,380000,758000,0,0,4,2024-09-28,2024-10-02
TXN000407,CUST9535,PROJ-1006,D-1403,624000,399000,215000,10000,0,2,2024-08-03,2024-08-05
TXN002029,CUST6408,PROJ-1007,D-2902,1493000,1493000,0,0,0,10,2024-09-27,2024-10-07
TXN002039,CUST4497,PROJ-1004,B-0607,735000,735000,0,0,0,6,2024-03-18,2024-03-24
TXN001984,CUST9604,PROJ-1005,B-0209,1739000,1739000,0,0,0,7,2025-09-09,2025-09-16
TXN002305,CUST6793,PROJ-1001,B-0305,326000,326000,0,0,0,3,2025-03-20,2025-03-23
TXN000108,CUST3549,PROJ-1001,B-2510,343000,343000,0,0,0,6,2025-03-28,2025-04-03
TXN002350,CUST6287,PROJ-1004,E-0408,844000,822000,0,22000,0,0,2024-01-05,2024-01-05
TXN002160,CUST2681,PROJ-1008,A-0111,929000,929000,0,0,0,7,2024-04-12,2024-04-19
TXN001986,CUST2103,PROJ-1003,C-2411,635000,635000,0,0,0,4,2024-08-10,2024-08-14
TXN000242,CUST2631,PROJ-1001,D-0102,1063000,1063000,0,0,0,23,2025-12-06,2025-12-29
TXN000844,CUST1526,PROJ-1001,E-2503,1336000,681000,598000,57000,0,23,2024-09-21,2024-10-14
TXN002303,CUST7336,PROJ-1002,E-0412,733000,446000,287000,0,14000,25,2025-10-26,2025-11-20
TXN000732,CUST8567,PROJ-1002,D-1112,1397000,1397000,0,0,0,23,2025-12-27,2026-01-19
TXN000498,CUST1013,PROJ-1001,E-2706,448000,196000,252000,0,0,12,2024-11-21,2024-12-03
TXN000157,CUST7293,PROJ-1005,E-1404,943000,943000,0,0,0,7,2024-06-12,2024-06-19
TXN001749,CUST8284,PROJ-1008,D-0408,2457000,1369000,968000,120000,0,12,2025-07-08,2025-07-20
TXN002197,CUST7225,PROJ-1007,E-0703,1292000,1292000,0,0,0,8,2025-11-05,2025-11-13
TXN001222,CUST8761,PROJ-1001,B-0811,472000,472000,0,0,0,27,2024-10-06,2024-11-02
TXN001771,CUST8738,PROJ-1002,B-3011,1086000,1086000,0,0,0,7,2025-10-19,2025-10-26
TXN001489,CUST1728,PROJ-1001,C-2509,1136000,1136000,0,0,0,7,2025-05-30,2025-06-06
TXN001369,CUST9765,PROJ-1007,A-0411,1925000,1925000,0,0,0,1,2025-01-14,2025-01-15
TXN001135,CUST7875,PROJ-1006,C-1202,353000,353000,0,0,0,9,2024-08-14,2024-08-23
TXN001249,CUST1700,PROJ-1003,C-1711,958000,958000,0,0,0,2,2025-08-10,2025-08-12
TXN001048,CUST9711,PROJ-1007,D-2811,379000,361000,0,18000,0,15,2025-06-11,2025-06-26
TXN001946,CUST4610,PROJ-1001,D-1802,1505000,874000,631000,0,0,4,2024-04-06,2024-04-10
TXN001388,CUST8656,PROJ-1007,A-0210,301000,301000,0,0,0,4,2025-10-13,2025-10-17
TXN002398,CUST9668,PROJ-1001,B-2105,1101000,228000,873000,0,0,3,2025-08-05,2025-08-08
TXN000513,CUST7408,PROJ-1005,D-2511,804000,0,804000,0,0,17,2024-11-16,
TXN001095,CUST8979,PROJ-1007,B-0910,1786000,1773000,0,13000,0,24,2025-03-24,2025-04-17
TXN001964,CUST8633,PROJ-1002,E-0407,1026000,0,1026000,0,21000,7,2024-10-04,
TXN001420,CUST5823,PROJ-1002,A-2509,1397000,1397000,0,0,0,21,2024-06-28,2024-07-19
TXN000762,CUST2586,PROJ-1001,B-1701,1132000,1132000,0,0,0,6,2025-05-12,2025-05-18
TXN002311,CUST3717,PROJ-1001,B-0711,1500000,1500000,0,0,0,21,2025-02-04,2025-02-25
TXN001436,CUST2665,PROJ-1003,A-2003,499000,480000,0,19000,0,4,2025-11-16,2025-11-20
TXN000117,CUST6085,PROJ-1002,D-1501,493000,352000,141000,0,0,9,2025-09-21,2025-09-30
TXN001417,CUST9313,PROJ-1001,C-1910,452000,452000,0,0,0,30,2025-04-08,2025-05-08
TXN002438,CUST5299,PROJ-1002,E-1603,970000,970000,0,0,0,3,2025-02-14,2025-02-17
TXN000239,CUST7786,PROJ-1005,D-1502,511000,0,511000,0,0,14,2025-01-12,
TXN002371,CUST1762,PROJ-1001,E-2805,514000,514000,0,0,0,13,2024-09-04,2024-09-17
TXN000224,CUST2901,PROJ-1002,B-1205,1277000,1277000,0,0,0,6,2024-04-09,2024-04-15
TXN001211,CUST1699,PROJ-1003,C-1408,840000,0,840000,0,0,14,2025-04-19,
TXN001509,CUST5524,PROJ-1007,A-1603,1041000,434000,601000,6000,0,2,2024-04-19,2024-04-21
TXN000904,CUST3413,PROJ-1002,D-2902,426000,415000,0,11000,0,6,2025-06-27,2025-07-03
TXN002097,CUST5386,PROJ-1008,E-0407,532000,529000,0,3000,0,11,2025-06-09,2025-06-20
TXN002243,CUST1042,PROJ-1005,A-2601,622000,622000,0,0,0,13,2025-11-13,2025-11-26
TXN000499,CUST7251,PROJ-1007,D-1804,1098000,1065000,0,33000,0,2,2025-03-03,2025-03-05
TXN002356,CUST8126,PROJ-1006,E-1706,446000,298000,148000,0,0,18,2025-02-22,2025-03-12
TXN000766,CUST1749,PROJ-1006,C-2208,1108000,1108000,0,0,0,25,2025-03-14,2025-04-08
TXN000530,CUST3703,PROJ-1006,D-0810,370000,74000,280000,16000,0,1,2025-05-13,2025-05-14
TXN000375,CUST9464,PROJ-1003,D-2010,449000,449000,0,0,0,19,2025-04-27,2025-05-16
TXN000429,CUST4310,PROJ-1001,A-1604,317000,163000,154000,0,0,9,2025-12-19,2025-12-28
TXN000895,CUST6196,PROJ-1005,C-1302,1657000,1657000,0,0,0,7,2025-04-10,2025-04-17
TXN001143,CUST8172,PROJ-1006,C-2503,938000,925000,0,13000,0,8,2025-10-19,2025-10-27
TXN001925,CUST6864,PROJ-1002,E-0203,1290000,0,1290000,0,0,1,2024-10-08,
TXN001265,CUST3253,PROJ-1004,A-0103,599000,316000,283000,0,0,3,2025-07-24,2025-07-27
TXN001157,CUST3998,PROJ-1006,A-1006,1051000,1051000,0,0,0,2,2025-02-15,2025-02-17
TXN001956,CUST3277,PROJ-1003,A-2308,438000,289000,149000,0,0,19,2025-07-12,2025-07-31
TXN000678,CUST2072,PROJ-1007,D-0107,620000,216000,404000,0,0,10,2025-07-22,2025-08-01
TXN002430,CUST7515,PROJ-1006,D-2109,1103000,235000,868000,0,21000,16,2025-05-07,2025-05-23
TXN000524,CUST1415,PROJ-1004,E-0808,566000,566000,0,0,0,28,2025-04-05,2025-05-03
TXN001723,CUST7266,PROJ-1005,B-3004,583000,583000,0,0,0,6,2024-11-05,2024-11-11
TXN002141,CUST5458,PROJ-1004,E-0202,837000,837000,0,0,0,6,2025-11-12,2025-11-18
TXN001381,CUST4940,PROJ-1003,A-1710,1156000,1156000,0,0,0,1,2025-07-04,2025-07-05
TXN000093,CUST2592,PROJ-1002,B-2909,1008000,774000,234000,0,0,9,2025-03-05,2025-03-14
TXN001505,CUST6609,PROJ-1002,C-0903,416000,416000,0,0,0,1,2024-03-01,2024-03-02
TXN000581,CUST6375,PROJ-1002,D-0407,1279000,0,1279000,0,0,7,2025-03-30,
TXN000351,CUST2506,PROJ-1007,C-0804,1147000,594000,553000,0,0,15,2025-07-28,2025-08-12
TXN000821,CUST3711,PROJ-1002,D-2509,1090000,1090000,0,0,0,0,2024-07-07,2024-07-07
TXN002207,CUST4335,PROJ-1001,B-2110,1281000,0,1248000,33000,0,7,2024-05-27,
TXN002182,CUST5841,PROJ-1008,B-2003,628000,628000,0,0,0,22,2024-06-30,2024-07-22
TXN001633,CUST4463,PROJ-1005,B-3012,1230000,1170000,0,60000,0,2,2025-12-28,2025-12-30
TXN002376,CUST9367,PROJ-1002,D-1708,447000,447000,0,0,0,10,2025-11-18,2025-11-28
TXN001855,CUST7347,PROJ-1007,C-3012,660000,660000,0,0,0,20,2025-09-28,2025-10-18
TXN001938,CUST7374,PROJ-1002,C-0905,403000,175000,228000,0,0,6,2025-01-05,2025-01-11
TXN002088,CUST8919,PROJ-1005,A-2112,380000,270000,110000,0,0,5,2024-07-22,2024-07-27
TXN002494,CUST3612,PROJ-1008,E-1604,432000,432000,0,0,0,118,2025-02-22,2025-06-20
TXN001205,CUST8799,PROJ-1004,B-2308,2481000,1784000,697000,0,0,6,2024-03-03,2024-03-09
TXN002001,CUST5269,PROJ-1008,C-2310,1202000,1202000,0,0,0,0,2025-02-11,2025-02-11
TXN000564,CUST8776,PROJ-1005,E-1102,1788000,1746000,0,42000,0,6,2025-07-23,2025-07-29
TXN000162,CUST9193,PROJ-1007,A-0201,949000,949000,0,0,0,2,2025-06-11,2025-06-13
TXN001043,CUST7047,PROJ-1004,C-1109,509000,509000,0,0,0,0,2024-07-11,2024-07-11
TXN002520,CUST4218,PROJ-1004,C-0811,1839000,2111000,-272000,0,0,9,2025-11-18,2025-11-27
TXN000801,CUST3184,PROJ-1006,E-1201,1020000,1020000,0,0,0,3,2025-11-26,2025-11-29
TXN001482,CUST1479,PROJ-1003,C-0603,1194000,1194000,0,0,0,27,2024-06-24,2024-07-21
TXN001755,CUST7645,PROJ-1005,C-0309,1129000,1129000,0,0,0,16,2024-10-22,2024-11-07
TXN000611,CUST7656,PROJ-1006,A-0902,994000,994000,0,0,0,20,2025-03-08,2025-03-28
TXN001067,CUST3727,PROJ-1004,E-2108,494000,478000,0,16000,0,19,2025-06-07,2025-06-26
TXN002400,CUST5379,PROJ-1008,E-1110,1271000,0,1219000,52000,0,19,2024-05-28,
TXN001639,CUST5319,PROJ-1001,B-2712,1579000,1544000,0,35000,0,25,2024-07-26,2024-08-20
TXN002359,CUST8009,PROJ-1008,B-2507,1339000,1339000,0,0,0,7,2024-09-12,2024-09-19
TXN001347,CUST1637,PROJ-1005,A-0205,871000,871000,0,0,0,29,2025-02-25,2025-03-26
TXN001973,CUST6472,PROJ-1005,E-2208,343000,196000,134000,13000,0,2,2024-11-01,2024-11-03
TXN000617,CUST1231,PROJ-1002,E-1408,624000,0,624000,0,0,9,2024-09-29,
TXN000938,CUST9182,PROJ-1002,D-1104,711000,465000,246000,0,0,24,2025-03-06,2025-03-30
TXN001974,CUST4521,PROJ-1006,D-2001,1189000,1189000,0,0,0,3,2025-01-07,2025-01-10
TXN001656,CUST7806,PROJ-1003,A-1006,1024000,1024000,0,0,0,11,2024-08-13,2024-08-24
TXN000182,CUST9792,PROJ-1004,B-0606,1927000,1900000,0,27000,0,6,2025-06-06,2025-06-12
TXN001571,CUST2714,PROJ-1008,C-2708,866000,866000,0,0,0,7,2025-09-04,2025-09-11
TXN002077,CUST9598,PROJ-1004,A-2709,2309000,1103000,1206000,0,0,5,2024-03-08,2024-03-13
TXN000704,CUST4363,PROJ-1007,D-0601,810000,805000,0,5000,0,10,2024-07-18,2024-07-28
TXN002196,CUST9812,PROJ-1004,E-3012,855000,855000,0,0,0,4,2025-03-23,2025-03-27
TXN001086,CUST6384,PROJ-1003,E-1609,1798000,1798000,0,0,0,3,2024-12-15,2024-12-18
TXN000010,CUST9348,PROJ-1003,D-0301,380000,380000,0,0,0,5,2024-03-06,2024-03-11
TXN001725,CUST1169,PROJ-1003,C-2011,1303000,1303000,0,0,0,2,2024-11-16,2024-11-18
TXN002232,CUST8694,PROJ-1008,A-2510,626000,626000,0,0,0,5,2025-01-20,2025-01-25
TXN001385,CUST2353,PROJ-1002,B-1602,1322000,1322000,0,0,0,13,2025-10-07,2025-10-20
TXN001523,CUST8655,PROJ-1004,A-1708,1360000,791000,537000,32000,0,15,2025-10-07,2025-10-22
TXN000236,CUST3719,PROJ-1007,E-0504,662000,662000,0,0,0,4,2024-06-21,2024-06-25
TXN001093,CUST4417,PROJ-1004,C-1006,469000,469000,0,0,0,15,2024-07-23,2024-08-07
TXN001844,CUST9306,PROJ-1002,B-3003,1138000,1138000,0,0,0,2,2024-01-02,2024-01-04
TXN000917,CUST3014,PROJ-1006,D-2608,1728000,1728000,0,0,0,2,2025-12-02,2025-12-04
TXN002499,CUST3798,PROJ-1005,A-0812,558000,769000,-211000,0,0,25,2025-07-09,2025-08-03
TXN002320,CUST8353,PROJ-1005,E-2001,969000,969000,0,0,0,4,2024-04-23,2024-04-27
TXN002198,CUST7762,PROJ-1008,C-1902,1739000,1739000,0,0,0,14,2024-04-10,2024-04-24
TXN002321,CUST6500,PROJ-1007,D-1209,590000,0,590000,0,0,13,2024-01-10,
TXN001175,CUST4289,PROJ-1008,B-1701,1002000,987000,0,15000,0,15,2025-12-11,2025-12-26
TXN001519,CUST9670,PROJ-1007,D-2104,404000,404000,0,0,0,5,2025-02-28,2025-03-05
TXN000810,CUST8867,PROJ-1007,C-1008,525000,525000,0,0,0,4,2024-09-12,2024-09-16
TXN002394,CUST2610,PROJ-1003,B-1410,1560000,1560000,0,0,0,25,2024-03-25,2024-04-19
TXN001631,CUST9340,PROJ-1003,C-1105,350000,170000,180000,0,0,0,2024-01-02,2024-01-02
TXN000868,CUST1235,PROJ-1004,C-2706,458000,284000,174000,0,0,30,2025-10-26,2025-11-25
TXN001617,CUST9970,PROJ-1007,A-0309,1252000,923000,329000,0,0,7,2025-05-05,2025-05-12
TXN000910,CUST6442,PROJ-1003,D-0501,949000,949000,0,0,0,2,2024-03-19,2024-03-21
TXN001801,CUST8725,PROJ-1004,D-0608,383000,164000,219000,0,0,4,2024-01-05,2024-01-09
TXN001572,CUST5139,PROJ-1007,B-0903,1184000,1184000,0,0,0,3,2024-08-29,2024-09-01
TXN001255,CUST5918,PROJ-1001,C-1306,919000,919000,0,0,0,9,2025-09-21,2025-09-30
TXN002537,CUST5182,PROJ-1002,C-1010,1429000,1103000,0,326000,0,3,2025-05-07,2025-05-10
TXN000940,CUST7187,PROJ-1008,B-2110,1419000,476000,943000,0,0,6,2024-06-14,2024-06-20
TXN000489,CUST8629,PROJ-1002,E-0502,602000,289000,313000,0,0,26,2024-08-25,2024-09-20
TXN002275,CUST6228,PROJ-1005,A-1212,392000,392000,0,0,0,0,2024-01-09,2024-01-09
TXN000191,CUST7999,PROJ-1003,E-1601,1787000,1787000,0,0,0,6,2025-12-14,2025-12-20
TXN000751,CUST2178,PROJ-1008,C-0512,705000,344000,351000,10000,12000,25,2025-03-01,2025-03-26
TXN002254,CUST9340,PROJ-1002,D-1607,1157000,1157000,0,0,0,6,2024-08-29,2024-09-04
TXN001612,CUST1811,PROJ-1008,C-2312,2414000,578000,1836000,0,26000,29,2024-01-10,2024-02-08
TXN002352,CUST8040,PROJ-1007,D-1909,2215000,2215000,0,0,50000,0,2025-10-19,2025-10-19
TXN001865,CUST9277,PROJ-1002,D-0201,771000,743000,0,28000,0,10,2025-08-29,2025-09-08
TXN000598,CUST5478,PROJ-1006,A-1909,948000,361000,587000,0,0,6,2024-11-03,2024-11-09
TXN002364,CUST5007,PROJ-1007,B-0409,379000,96000,283000,0,0,6,2024-02-18,2024-02-24
TXN000433,CUST7802,PROJ-1003,A-2511,1751000,1751000,0,0,0,2,2024-04-16,2024-04-18
TXN001473,CUST3984,PROJ-1007,A-1005,1692000,1692000,0,0,0,30,2025-09-26,2025-10-26
TXN001595,CUST2079,PROJ-1008,A-2606,2345000,2345000,0,0,0,5,2025-08-11,2025-08-16
TXN000716,CUST4221,PROJ-1006,C-0905,1000000,0,1000000,0,0,8,2025-07-10,
TXN000232,CUST9281,PROJ-1007,D-1411,936000,936000,0,0,0,0,2025-08-01,2025-08-01
TXN002395,CUST1375,PROJ-1002,D-0412,1172000,1172000,0,0,0,13,2025-12-20,2026-01-02
TXN000829,CUST2642,PROJ-1007,E-0512,352000,207000,145000,0,9000,1,2024-02-14,2024-02-15
TXN001837,CUST7655,PROJ-1002,A-0110,502000,502000,0,0,0,2,2024-08-28,2024-08-30
TXN000577,CUST3028,PROJ-1002,E-0710,794000,291000,503000,0,7000,5,2025-08-16,2025-08-21
TXN000116,CUST6295,PROJ-1008,C-0508,546000,546000,0,0,0,5,2024-02-27,2024-03-03
TXN000340,CUST3103,PROJ-1003,A-1311,2271000,2271000,0,0,0,23,2025-09-15,2025-10-08
TXN001862,CUST9199,PROJ-1005,E-2603,577000,577000,0,0,0,30,2024-01-24,2024-02-23
TXN001371,CUST2532,PROJ-1002,C-2610,2319000,2319000,0,0,0,7,2024-10-10,2024-10-17
TXN000529,CUST9943,PROJ-1002,B-1104,391000,391000,0,0,0,2,2025-03-01,2025-03-03
TXN002169,CUST4724,PROJ-1001,D-1810,376000,0,360000,16000,0,8,2025-03-31,
TXN001564,CUST5176,PROJ-1001,C-2311,635000,0,635000,0,0,17,2024-11-28,
TXN001261,CUST3536,PROJ-1002,A-0708,761000,0,731000,30000,0,1,2025-01-20,
TXN002166,CUST2192,PROJ-1001,A-2905,451000,451000,0,0,0,1,2024-11-04,2024-11-05
TXN001389,CUST9452,PROJ-1006,C-1703,896000,896000,0,0,0,7,2024-10-02,2024-10-09
TXN001359,CUST8264,PROJ-1005,B-2811,817000,628000,189000,0,0,7,2024-09-05,2024-09-12
TXN002148,CUST2601,PROJ-1003,E-2205,371000,110000,261000,0,0,8,2025-06-17,2025-06-25
TXN000310,CUST4643,PROJ-1006,E-2108,1332000,713000,619000,0,0,1,2024-10-27,2024-10-28
TXN002085,CUST9496,PROJ-1007,B-0706,1524000,1524000,0,0,0,14,2024-04-13,2024-04-27
TXN000343,CUST2890,PROJ-1006,C-1808,2197000,1618000,579000,0,0,4,2025-06-30,2025-07-04
TXN001557,CUST8309,PROJ-1005,B-2307,1694000,1221000,403000,70000,0,2,2024-02-24,2024-02-26
TXN002519,CUST5072,PROJ-1003,A-1310,1128000,1087000,0,-649000,0,15,2025-01-07,2025-01-22
TXN000522,CUST2485,PROJ-1001,C-1806,541000,541000,0,0,0,0,2025-07-21,2025-07-21
TXN000634,CUST9115,PROJ-1003,E-2111,1176000,0,1176000,0,0,9,2025-05-04,
TXN002122,CUST4403,PROJ-1002,C-1805,834000,349000,485000,0,0,5,2025-06-13,2025-06-18
TXN000925,CUST4975,PROJ-1005,E-1706,1170000,1170000,0,0,0,1,2025-02-06,2025-02-07
TXN001533,CUST5637,PROJ-1007,E-1307,1521000,1521000,0,0,0,6,2024-09-29,2024-10-05
TXN001219,CUST6424,PROJ-1006,B-2903,1620000,1620000,0,0,0,9,2025-08-30,2025-09-08
TXN000659,CUST9383,PROJ-1002,E-1009,1594000,1594000,0,0,43000,3,2024-09-21,2024-09-24
TXN000865,CUST4253,PROJ-1001,A-2411,2293000,1538000,675000,80000,0,0,2024-11-20,2024-11-20
TXN001228,CUST5635,PROJ-1001,C-1910,568000,547000,0,21000,0,2,2024-03-10,2024-03-12
TXN000472,CUST6901,PROJ-1008,A-0305,1186000,837000,349000,0,0,4,2024-03-07,2024-03-11
TXN001311,CUST1009,PROJ-1004,A-0601,1563000,1563000,0,0,0,24,2024-06-18,2024-07-12
TXN000684,CUST8807,PROJ-1001,A-2901,1033000,1033000,0,0,0,7,2025-02-06,2025-02-13
TXN001762,CUST4330,PROJ-1006,A-3006,807000,624000,169000,14000,0,17,2025-11-11,2025-11-28
TXN001360,CUST8167,PROJ-1005,A-0901,986000,487000,459000,40000,0,5,2024-07-27,2024-08-01
TXN001340,CUST3932,PROJ-1005,A-2508,927000,927000,0,0,0,1,2025-06-07,2025-06-08
TXN002040,CUST7527,PROJ-1001,D-3005,530000,530000,0,0,0,0,2025-01-05,2025-01-05
TXN002456,CUST6458,PROJ-1003,E-2805,1295000,1295000,0,0,0,3,2025-10-06,2025-10-09
TXN000944,CUST5118,PROJ-1005,D-2306,383000,383000,0,0,0,25,2025-06-14,2025-07-09
TXN001869,CUST1154,PROJ-1006,A-0304,857000,183000,674000,0,0,8,2024-06-19,2024-06-27
TXN000551,CUST2430,PROJ-1008,A-1303,881000,866000,0,15000,0,7,2024-07-28,2024-08-04
TXN001806,CUST7854,PROJ-1001,D-1305,2314000,2314000,0,0,0,7,2024-06-26,2024-07-03
TXN001236,CUST4352,PROJ-1007,B-0401,1344000,822000,459000,63000,0,16,2024-11-01,2024-11-17
TXN001620,CUST5179,PROJ-1006,B-2907,900000,874000,0,26000,0,11,2024-07-10,2024-07-21
TXN001279,CUST8521,PROJ-1005,E-1103,1435000,1420000,0,15000,0,0,2025-02-06,2025-02-06
TXN002102,CUST1024,PROJ-1002,B-1112,752000,0,752000,0,0,4,2024-05-17,
TXN000964,CUST3945,PROJ-1008,C-2505,1711000,1711000,0,0,0,11,2025-09-24,2025-10-05
TXN001270,CUST6926,PROJ-1007,B-2705,563000,563000,0,0,0,0,2025-02-08,2025-02-08
TXN000353,CUST1404,PROJ-1005,E-2706,2067000,652000,1415000,0,0,1,2025-06-10,2025-06-11
TXN002091,CUST1405,PROJ-1005,B-2707,813000,813000,0,0,0,9,2024-05-17,2024-05-26
TXN002280,CUST1478,PROJ-1006,C-2803,875000,875000,0,0,0,6,2025-07-18,2025-07-24
TXN002211,CUST4352,PROJ-1004,B-1408,1799000,0,1726000,73000,0,19,2025-07-07,
TXN000068,CUST3441,PROJ-1004,C-2703,331000,325000,0,6000,0,6,2024-10-22,2024-10-28
TXN002413,CUST3602,PROJ-1003,E-2903,1003000,1003000,0,0,0,5,2024-09-08,2024-09-13
TXN001266,CUST4039,PROJ-1002,E-1402,1083000,1083000,0,0,0,5,2025-12-19,2025-12-24
TXN001399,CUST7035,PROJ-1002,B-1812,2088000,0,1985000,103000,0,19,2025-04-21,
TXN001441,CUST2676,PROJ-1003,B-0909,680000,456000,224000,0,0,9,2025-12-04,2025-12-13
TXN000471,CUST6424,PROJ-1005,A-0202,687000,367000,308000,12000,0,2,2025-07-29,2025-07-31
TXN001284,CUST4872,PROJ-1006,B-0109,1664000,0,1664000,0,0,6,2025-01-27,
TXN001562,CUST8385,PROJ-1002,D-2907,855000,256000,599000,0,0,0,2024-06-22,2024-06-22
TXN001406,CUST5323,PROJ-1008,C-2710,518000,225000,293000,0,0,14,2025-09-16,2025-09-30
TXN000335,CUST8445,PROJ-1004,C-1810,1992000,1992000,0,0,0,14,2024-04-09,2024-04-23
TXN000970,CUST3458,PROJ-1001,D-2511,341000,341000,0,0,0,10,2025-08-11,2025-08-21
TXN002259,CUST7228,PROJ-1008,C-0109,1184000,1184000,0,0,0,24,2024-01-31,2024-02-24
TXN000592,CUST1739,PROJ-1001,B-2706,1649000,1649000,0,0,45000,6,2024-04-09,2024-04-15
TXN001363,CUST8961,PROJ-1004,D-0809,2346000,1204000,1142000,0,0,1,2025-12-07,2025-12-08
TXN000713,CUST3200,PROJ-1002,A-1008,1737000,1737000,0,0,0,6,2024-12-10,2024-12-16
TXN000305,CUST5408,PROJ-1004,D-1701,549000,549000,0,0,0,3,2024-01-09,2024-01-12
TXN000099,CUST8344,PROJ-1008,C-1710,537000,537000,0,0,0,7,2025-11-05,2025-11-12
TXN000763,CUST8036,PROJ-1006,C-1211,1131000,483000,648000,0,0,28,2024-02-28,2024-03-27
TXN002526,CUST6255,PROJ-1003,B-1701,1308000,907000,401000,-284000,0,22,2024-12-19,2025-01-10
TXN002453,CUST6976,PROJ-1007,E-2703,1364000,1346000,0,18000,0,6,2025-11-16,2025-11-22
TXN001488,CUST3140,PROJ-1004,B-0111,371000,266000,105000,0,0,2,2025-07-15,2025-07-17
TXN000058,CUST2402,PROJ-1004,B-2407,1082000,535000,547000,0,0,1,2024-01-18,2024-01-19
TXN002439,CUST6613,PROJ-1004,C-2112,824000,800000,0,24000,0,9,2024-08-07,2024-08-16
TXN001510,CUST2772,PROJ-1001,C-2301,589000,589000,0,0,0,0,2024-09-09,2024-09-09
TXN001138,CUST6690,PROJ-1001,D-2808,2096000,940000,1108000,48000,0,3,2024-01-27,2024-01-30
TXN001017,CUST6359,PROJ-1008,C-1702,1187000,490000,697000,0,0,4,2025-06-18,2025-06-22
TXN002056,CUST6415,PROJ-1005,D-2209,838000,345000,493000,0,0,3,2024-06-25,2024-06-28
TXN001670,CUST7244,PROJ-1004,A-0401,631000,0,625000,6000,0,7,2025-07-20,
TXN001827,CUST2546,PROJ-1006,B-3003,929000,194000,711000,24000,0,1,2025-11-24,2025-11-25
TXN000961,CUST5598,PROJ-1001,C-0304,1620000,1620000,0,0,0,3,2025-01-05,2025-01-08
TXN001386,CUST3453,PROJ-1001,C-1107,564000,564000,0,0,0,7,2024-03-28,2024-04-04
TXN002272,CUST9102,PROJ-1007,B-1407,1343000,922000,421000,0,0,5,2025-04-29,2025-05-04
TXN000002,CUST4582,PROJ-1002,B-1710,594000,594000,0,0,0,6,2024-08-13,2024-08-19
TXN001169,CUST2616,PROJ-1004,D-0604,877000,877000,0,0,0,0,2025-09-19,2025-09-19
TXN001698,CUST6354,PROJ-1008,C-2909,1002000,1002000,0,0,0,6,2024-12-10,2024-12-16
TXN002135,CUST9786,PROJ-1005,E-1408,2492000,2379000,0,113000,0,1,2024-07-31,2024-08-01
TXN000188,CUST1256,PROJ-1007,B-0702,318000,110000,208000,0,0,5,2024-02-15,2024-02-20
TXN000138,CUST2033,PROJ-1003,D-0205,646000,646000,0,0,0,7,2024-11-13,2024-11-20
TXN002105,CUST7612,PROJ-1005,A-0905,386000,386000,0,0,0,4,2025-04-13,2025-04-17
TXN000110,CUST1897,PROJ-1007,A-0705,744000,744000,0,0,0,13,2025-05-24,2025-06-06
TXN001372,CUST9020,PROJ-1001,B-2607,905000,877000,0,28000,0,12,2025-03-13,2025-03-25
TXN001899,CUST2567,PROJ-1001,C-0611,782000,782000,0,0,0,19,2024-01-26,2024-02-14
TXN000845,CUST4724,PROJ-1005,D-3003,896000,896000,0,0,0,5,2024-08-04,2024-08-09
TXN000602,CUST4335,PROJ-1002,D-0905,869000,869000,0,0,0,2,2024-06-02,2024-06-04
TXN002050,CUST9700,PROJ-1004,C-1605,769000,475000,294000,0,0,17,2024-03-06,2024-03-23
TXN000311,CUST5237,PROJ-1003,E-2503,1486000,1455000,0,31000,0,5,2024-12-05,2024-12-10
